"scenario","runtime","repetition","connections","duration_seconds","warmup_seconds","latency_avg_ms","latency_p50_ms","latency_p97_5_ms","latency_p99_ms","latency_stddev_ms","latency_max_ms","requests_avg_sec","requests_total","throughput_avg_bps","responses_2xx","responses_non2xx","errors","timeouts","cpu_avg_percent","memory_avg_mib","memory_max_mib","docker_stats_samples","autocannon_file","docker_stats_file"
"simple","node","1","100","30","5","4,18","4","8","9","1,68","69","21332,27","639950","3498427,74","639950","0","0","0","79,569","38,949","39,22","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run1.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run1.csv"
"simple","bun","1","100","30","5","4,57","4","9","10","1,68","69","19747,07","592440","3218978,14","592440","0","0","0","73,869","51,544","58,81","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run1.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run1.csv"
"simple","bun","2","100","30","5","4,2","4","9","10","1,73","63","21212,67","636330","3457604,27","636330","0","0","0","72,753","52,009","59,39","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run2.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run2.csv"
"simple","node","2","100","30","5","4,01","4","8","9","1,62","71","22132,27","663939","3629397,34","663939","0","0","0","79,68","40,885","41,07","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run2.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run2.csv"
"simple","node","3","100","30","5","3,99","4","8","9","1,61","64","22185,07","665521","3638237,87","665521","0","0","0","77,922","40,955","41,18","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run3.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run3.csv"
"simple","bun","3","100","30","5","4,06","4","9","10","1,66","60","21841,07","655257","3560174,94","655257","0","0","0","72,694","51,859","58,97","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run3.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run3.csv"
"simple","bun","4","100","30","5","4,52","4","9","10","1,58","58","20012,27","600343","3262054,4","600343","0","0","0","74,089","51,752","59,43","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run4.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run4.csv"
"simple","node","4","100","30","5","4,36","4","8","10","1,65","71","20638,41","619158","3384729,6","619158","0","0","0","77,969","41,364","41,75","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run4.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run4.csv"
"simple","node","5","100","30","5","4,81","4","9","10","1,9","85","18891,74","566723","3097941,34","566723","0","0","0","71,767","41,739","41,95","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run5.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run5.csv"
"simple","bun","5","100","30","5","4,28","4","8","9","1,56","77","20910,41","627315","3408452,27","627315","0","0","0","73,765","52,286","58,94","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run5.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run5.csv"
"simple","bun","6","100","30","5","4,1","4","9","10","1,67","64","21625,07","648738","3524846,94","648738","0","0","0","73,138","52,629","59,61","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run6.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run6.csv"
"simple","node","6","100","30","5","3,98","4","8","9","1,59","61","22279,47","668414","3654075,74","668414","0","0","0","76,823","41,085","41,23","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run6.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run6.csv"
"simple","node","7","100","30","5","4,09","4","8","9","1,67","71","21724,27","651714","3562632,54","651714","0","0","0","77,459","41,421","41,8","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run7.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run7.csv"
"simple","bun","7","100","30","5","4,12","4","9","10","1,73","59","21523,2","645673","3508292,27","645673","0","0","0","73,151","52,891","60,53","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run7.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run7.csv"
"simple","bun","8","100","30","5","4,19","4","9","10","1,7","68","21219,74","636590","3459106,14","636590","0","0","0","73,515","52,625","58,9","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run8.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run8.csv"
"simple","node","8","100","30","5","4,06","4","8","9","1,66","61","21885,87","656574","3589256,54","656574","0","0","0","76,604","40,805","40,89","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run8.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run8.csv"
"simple","node","9","100","30","5","4,04","4","8","9","1,61","64","21979,74","659341","3604445,87","659341","0","0","0","78,112","42,577","42,73","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run9.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run9.csv"
"simple","bun","9","100","30","5","4","3","9","10","1,69","64","22099,74","662940","3601954,14","662940","0","0","0","75,558","52,306","59,28","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run9.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run9.csv"
"simple","bun","10","100","30","5","4,05","4","9","10","1,67","61","21865,07","655959","3564168,54","655959","0","0","0","74,121","51,955","59,3","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run10.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run10.csv"
"simple","node","10","100","30","5","3,97","4","8","9","1,59","73","22284,8","668512","3654485,34","668512","0","0","0","78,159","40,549","40,77","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run10.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run10.csv"
"simple","node","11","100","30","5","4,15","4","9","9","1,72","75","21436,8","643069","3515392","643069","0","0","0","74,901","41,484","41,8","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run11.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run11.csv"
"simple","bun","11","100","30","5","4,18","4","9","10","1,69","61","21310,94","639288","3473476,27","639288","0","0","0","74,282","52,62","60","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run11.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run11.csv"
"simple","bun","12","100","30","5","4,12","4","9","10","1,74","62","21521,07","645576","3507473,07","645576","0","0","0","72,9","52,081","59,2","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run12.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run12.csv"
"simple","node","12","100","30","5","4,07","4","8","9","1,66","67","21824","654713","3579084,8","654713","0","0","0","77,027","41,492","41,72","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run12.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run12.csv"
"simple","node","13","100","30","5","4,08","4","8","9","1,7","67","21802,67","654047","3575466,67","654047","0","0","0","76,239","41,744","42,21","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run13.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run13.csv"
"simple","bun","13","100","30","5","4,05","3","9","10","1,68","59","21885,34","656531","3567206,4","656531","0","0","0","72,861","52,174","59,39","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run13.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run13.csv"
"simple","bun","14","100","30","5","4,04","4","9","9","1,64","64","21928,54","657847","3574306,14","657847","0","0","0","74,731","52,697","58,97","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run14.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run14.csv"
"simple","node","14","100","30","5","4,1","4","8","9","1,65","64","21722,67","651641","3562222,94","651641","0","0","0","75,551","41,254","41,54","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run14.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run14.csv"
"simple","node","15","100","30","5","4,07","4","8","9","1,65","72","21820,27","654593","3578606,94","654593","0","0","0","76,853","41,114","41,49","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run15.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run15.csv"
"simple","bun","15","100","30","5","4,12","4","9","10","1,74","59","21536,54","646119","3510647,47","646119","0","0","0","73,166","52,251","59,04","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run15.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run15.csv"
"simple","bun","16","100","30","5","4,16","4","9","10","1,73","62","21362,14","640904","3482043,74","640904","0","0","0","73,178","51,795","59","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run16.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run16.csv"
"simple","node","16","100","30","5","4,03","4","8","9","1,65","68","22009,6","660258","3609190,4","660258","0","0","0","76,484","41,104","41,31","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run16.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run16.csv"
"simple","node","17","100","30","5","4,09","4","8","9","1,66","63","21725,34","651760","3562905,6","651760","0","0","0","76,396","41,641","41,86","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run17.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run17.csv"
"simple","bun","17","100","30","5","3,94","3","8","9","1,66","64","22364,8","670933","3645440","670933","0","0","0","74,709","51,92","59,29","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run17.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run17.csv"
"simple","bun","18","100","30","5","4,17","4","9","10","1,74","63","21283,2","638475","3469073,07","638475","0","0","0","72,892","52,911","59,83","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run18.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run18.csv"
"simple","node","18","100","30","5","4,09","4","8","9","1,65","65","21746,14","652352","3566318,94","652352","0","0","0","76,031","40,982","41,31","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run18.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run18.csv"
"simple","node","19","100","30","5","4,01","4","8","9","1,67","67","22106,67","663177","3625267,2","663177","0","0","0","75,6","41,354","41,7","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run19.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run19.csv"
"simple","bun","19","100","30","5","4,08","4","9","9","1,67","64","21737,6","652080","3542835,2","652080","0","0","0","74,606","53,046","59,73","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run19.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run19.csv"
"simple","bun","20","100","30","5","4,14","4","9","10","1,73","63","21437,87","643124","3494297,6","643124","0","0","0","73,564","52,159","58,91","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run20.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run20.csv"
"simple","node","20","100","30","5","4,06","4","8","9","1,66","65","21913,07","657385","3593728","657385","0","0","0","76,873","41,432","41,62","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run20.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run20.csv"
"simple","node","21","100","30","5","3,99","4","8","9","1,6","70","22185,07","665535","3638340,27","665535","0","0","0","77,446","41,692","42,04","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run21.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run21.csv"
"simple","bun","21","100","30","5","4,09","4","9","10","1,69","66","21689,07","650629","3534984,54","650629","0","0","0","73,892","53,201","59,99","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run21.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run21.csv"
"simple","bun","22","100","30","5","4,02","3","9","9","1,67","65","21986,67","659621","3584000","659621","0","0","0","74,73","52,23","58,6","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run22.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run22.csv"
"simple","node","22","100","30","5","4,02","4","8","9","1,67","63","22060,27","661832","3618099,2","661832","0","0","0","76,655","41,073","41,27","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run22.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run22.csv"
"simple","node","23","100","30","5","4,08","4","8","9","1,67","76","21787,74","653631","3573145,6","653631","0","0","0","76,109","40,984","41,55","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run23.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run23.csv"
"simple","bun","23","100","30","5","4,13","4","9","10","1,72","61","21516,27","645477","3507029,34","645477","0","0","0","74,094","51,213","58,08","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run23.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run23.csv"
"simple","bun","24","100","30","5","4,21","4","9","10","1,75","69","21152,54","634557","3447944,54","634557","0","0","0","73,74","52,586","59,68","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run24.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run24.csv"
"simple","node","24","100","30","5","3,95","4","8","9","1,57","65","22416","672454","3676091,74","672454","0","0","0","78,993","41,396","41,81","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run24.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run24.csv"
"simple","node","25","100","30","5","3,96","4","8","9","1,6","66","22367,47","671034","3668275,2","671034","0","0","0","78,369","41,121","41,31","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_node_run25.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_node_run25.csv"
"simple","bun","25","100","30","5","3,99","3","8","9","1,63","64","22136","664101","3608473,6","664101","0","0","0","74,413","52,884","59,61","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\simple_bun_run25.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\simple_bun_run25.csv"
"compute","node","1","10","30","5","982,21","898","1811","2125","417,04","4514","10,07","302","2255,9","302","0","0","0","95,213","45,835","51,92","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run1.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run1.csv"
"compute","bun","1","10","30","5","702,69","695","1334","1373","154,84","1404","14,17","425","3146","425","0","0","0","93,295","41,483","45,48","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run1.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run1.csv"
"compute","bun","2","10","30","5","695,41","697","1329","1334","144,22","1347","14,34","430","3183","430","0","0","0","93,544","43,641","45,52","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run2.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run2.csv"
"compute","node","2","10","30","5","974,15","890","1797","1802","347,02","3592","10,17","305","2278,31","305","0","0","0","94,759","46,127","53,24","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run2.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run2.csv"
"compute","node","3","10","30","5","978,88","891","1801","1912","399,7","4321","10,14","304","2270,81","304","0","0","0","95,154","44,963","51,95","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run3.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run3.csv"
"compute","bun","3","10","30","5","696,48","645","1333","1338","162,26","1351","14,27","428","3168,2","428","0","0","0","93,274","41,966","45,01","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run3.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run3.csv"
"compute","bun","4","10","30","5","696,33","694","1333","1346","157,89","1352","14,27","428","3168,2","428","0","0","0","93,404","42,618","46,11","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run4.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run4.csv"
"compute","node","4","10","30","5","978,58","895","1807","1904","397,43","4304","10,1","303","2263,4","303","0","0","0","95,459","44,254","56,29","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run4.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run4.csv"
"compute","node","5","10","30","5","981,75","896","1801","1814","376,67","3999","10,1","303","2263,34","303","0","0","0","95,63","41,634","55,75","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run5.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run5.csv"
"compute","bun","5","10","30","5","696,65","696","1332","1338","147,28","1364","14,3","429","3175,6","429","0","0","0","93,26","42,454","52,28","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run5.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run5.csv"
"compute","bun","6","10","30","5","697,17","654","1334","1347","163,96","1367","14,3","429","3175,6","429","0","0","0","93,599","41,817","45,18","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run6.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run6.csv"
"compute","node","6","10","30","5","979,97","895","1808","2202","426,84","4678","10,1","303","2263,37","303","0","0","0","95,376","44,794","57,65","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run6.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run6.csv"
"compute","node","7","10","30","5","977,15","892","1802","2288","432,44","4687","10,14","304","2270,84","304","0","0","0","95,17","46,665","58,98","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run7.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run7.csv"
"compute","bun","7","10","30","5","695,04","695","1325","1335","150,26","1348","14,34","430","3183","430","0","0","0","93,582","41,532","44,25","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run7.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run7.csv"
"compute","bun","8","10","30","5","697,86","699","1334","1350","148,88","1365","14,27","428","3168,2","428","0","0","0","93,416","43,844","49,68","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run8.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run8.csv"
"compute","node","8","10","30","5","975,84","892","1794","1805","348,05","3594","10,14","304","2270,87","304","0","0","0","95,197","46,666","52,33","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run8.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run8.csv"
"compute","node","9","10","30","5","983,25","896","1815","2115","415,71","4530","10,07","302","2255,9","302","0","0","0","95,711","42,144","50,86","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run9.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run9.csv"
"compute","bun","9","10","30","5","693,64","690","1324","1337","158,15","1353","14,37","431","3190,4","431","0","0","0","93,45","42,534","45,33","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run9.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run9.csv"
"compute","bun","10","10","30","5","694,93","690","1328","1338","158,31","1351","14,3","429","3175,6","429","0","0","0","93,616","43,511","45,26","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run10.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run10.csv"
"compute","node","10","10","30","5","977,13","893","1799","2110","414,52","4514","10,14","304","2270,84","304","0","0","0","95,227","45,539","57,12","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run10.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run10.csv"
"compute","node","11","10","30","5","981,36","898","1809","1910","398,94","4322","10,1","303","2263,37","303","0","0","0","95,194","44,567","52,16","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run11.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run11.csv"
"compute","bun","11","10","30","5","694,09","695","1322","1335","148,98","1347","14,3","429","3175,6","429","0","0","0","93,403","43,231","48,43","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run11.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run11.csv"
"compute","bun","12","10","30","5","695,6","695","1331","1339","152,29","1355","14,34","430","3183","430","0","0","0","93,289","40,784","44,61","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run12.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run12.csv"
"compute","node","12","10","30","5","981,18","897","1803","1808","375,72","3977","10,1","303","2263,37","303","0","0","0","95,089","43,954","51,93","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run12.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run12.csv"
"compute","node","13","10","30","5","980,62","896","1801","1921","399,6","4343","10,1","303","2263,37","303","0","0","0","95,471","44,614","55,16","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run13.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run13.csv"
"compute","bun","13","10","30","5","694,79","695","1329","1336","148,87","1347","14,34","430","3183","430","0","0","0","93,381","43,725","48,83","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run13.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run13.csv"
"compute","bun","14","10","30","5","695,09","695","1328","1338","155,7","1375","14,34","430","3183","430","0","0","0","93,563","44,076","47,96","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run14.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run14.csv"
"compute","node","14","10","30","5","980,59","897","1807","1925","398,65","4318","10,1","303","2263,37","303","0","0","0","95,599","41,577","52,44","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run14.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run14.csv"
"compute","node","15","10","30","5","977,42","892","1795","1907","398,38","4307","10,17","305","2278,34","305","0","0","0","95,161","48,135","60,16","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_node_run15.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_node_run15.csv"
"compute","bun","15","10","30","5","696,26","695","1333","1338","155,28","1350","14,34","430","3183","430","0","0","0","93,253","42,336","44,93","14","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\autocannon\compute_bun_run15.json","C:\Users\Miha\Namizje\DiplomaBenchmark\results\20260904_052953\docker-stats\compute_bun_run15.csv"
